batch_size,stage,activity_ms,tensor_active_pct,sm_active_pct,sm_issue_pct,compute_warps_pct,dram_read_pct,dram_write_pct,tensor_active_pct_std,tensor_active_pct_alignment_max_pp,sm_active_pct_std,sm_active_pct_alignment_max_pp,sm_issue_pct_std,sm_issue_pct_alignment_max_pp,compute_warps_pct_std,compute_warps_pct_alignment_max_pp,dram_read_pct_std,dram_read_pct_alignment_max_pp,dram_write_pct_std,dram_write_pct_alignment_max_pp,calls
1,action,41.3200861,2.379943304830589,66.3330879328811,5.474701250874555,33.594243828158326,41.706211956554476,18.884049913141418,0.02655746914964337,0.027347527927160886,0.03288147504084269,0.9286501677551229,0.014651904509683471,0.027616663859745927,0.03589669272659669,0.6800247850396062,0.04356776754841317,0.3541527712694119,0.02497420372456337,0.40158778887478874,10
1,vlm_embed,20.4986209,20.066841428786642,72.55308980522122,7.863668476857339,32.89405807457182,32.9015770493149,24.317736561626283,0.03458923826541846,0.16333097235510508,0.11602630595673805,0.39800487721582556,0.020249771688326493,0.13885680570755454,0.07563018003221307,0.17560471313167625,0.0943620082588923,0.13655629393958435,0.05713947481412711,0.13820405677424574,10
1,vlm_prefill,55.347605599999994,53.25919751913311,89.08447875137765,11.842417497886723,30.901689052139268,38.016594346196555,17.80031417580529,0.05366296168571252,0.09907515139392586,0.013735068461229598,0.13439996822935996,0.013896734596113246,0.01922109096411262,0.04415714111397395,0.05564628375579517,0.08950795333061139,0.03387555354795069,0.0406751158937313,0.0920629045638961,10
1,vlm_total,75.8462265,44.28844477955003,84.61660563329009,10.767098465929385,31.44014611379585,36.634165022719046,19.561743228918267,0.05131453159113406,0.062104559371427115,0.0386153393740706,0.15742559139559376,0.015043859124259948,0.04787544728905502,0.042156388918467944,0.07097806210905233,0.0782954101160177,0.029527205305235782,0.040432247478673806,0.07212744317912367,10
5,action,57.919247799999994,6.25941475733773,69.7629087720157,7.048681394035732,37.06876693296633,37.72398690676363,22.729479879398312,0.015771412040490745,0.029314931197745864,0.03842749753695217,0.4752288957072892,0.02413381203789357,0.028255401955863846,0.03651410919195322,0.2762952441247677,0.04321233020743494,0.22240691451509065,0.02662943955282892,0.17495619203166513,10
5,vlm_embed,57.885178599999996,38.345749560486425,84.46865727554334,13.167819214787567,30.404206959167386,30.339519187095227,21.063000378772752,0.2551260826820662,0.625604810950918,0.1276426947103473,0.14093897811223144,0.08614082644378566,0.09757585729368046,0.2145246020270454,0.28099723519074615,0.37512515746401087,0.09091120017513887,0.28107148807185217,0.14628824928930229,10
5,vlm_prefill,231.57990479999998,65.01385335628792,97.82075973671218,12.29265971347312,32.62425240879761,32.216468452026525,14.655997023358035,0.06261395453267443,0.06348203656632734,0.04032052353169414,0.03842180139386642,0.01084970976647718,0.008453242354223178,0.032541749572213154,0.02312102489626966,0.06248775598736278,0.005334173505623596,0.02833982930494439,0.008374090481497731,10
5,vlm_total,289.4650834,59.68151706490285,95.1505813047448,12.467815422481117,32.179933519408266,31.840502554262777,15.936704473561639,0.05892627569635767,0.13430219688034128,0.07173174767744546,0.04622613358112915,0.02076632031788163,0.02534861232314789,0.05399452713083324,0.06654478815573128,0.10445303038236908,0.018960571441169805,0.05283991828568147,0.030442430753510052,10
