batch_size,index,stage,activity_ms,interval_count,tensor_active_pct,tensor_active_pct_alignment_delta_pp,sm_active_pct,sm_active_pct_alignment_delta_pp,sm_issue_pct,sm_issue_pct_alignment_delta_pp,compute_warps_pct,compute_warps_pct_alignment_delta_pp,dram_read_pct,dram_read_pct_alignment_delta_pp,dram_write_pct,dram_write_pct_alignment_delta_pp
5,1,action,57.932064,4711,6.254856602381714,0.022498352553086853,69.80589141446781,0.3085087560491644,7.079966320550913,0.021536570835798408,37.11579388920098,0.19754958152363145,37.730468536387725,0.12123231100483167,22.71402456850148,0.11396125986465933
5,2,vlm_embed,57.839181,1401,38.28281434344653,0.5939282750217316,84.44229282914638,0.13682069599153124,13.157123248339218,0.06641141754756141,30.403598781939877,0.23836361030077668,30.312101929659065,0.056277802412175504,21.090080891705572,0.11547914207153198
5,2,vlm_prefill,230.960079,188,64.92629585998712,0.0532385555687398,97.84234423906652,0.029109138813552704,12.27809015860269,0.007634899536036244,32.68474501604236,0.01816678890207868,32.26935320281043,0.000923501589205955,14.69139306537906,0.004809619068410598
5,2,vlm_total,288.79926,1589,59.590280975789206,0.12212062800991674,95.15865315582872,0.03477299076182305,12.45413823428772,0.01940634820186027,32.22788917118417,0.06226663807933619,31.87736531942637,0.010532471585975145,15.972888258093182,0.02697392299412371
5,2,action,57.898338,4708,6.246665284243565,0.0248232859464812,69.7642793131644,0.39537442335564776,7.056671488566736,0.024625629150183848,37.08385672486834,0.20430710809004182,37.72470607014661,0.17302004420230332,22.745175103299164,0.1375265728698487
5,3,vlm_embed,58.491175,1406,38.60152754667691,0.6041778610192026,84.34751989509529,0.140235736416642,13.245808329205218,0.07914477696849076,30.243978856639483,0.2587934846581561,30.08371290198906,0.043662210581338456,20.834435194711,0.13627264283885765
5,3,vlm_prefill,231.725269,189,65.06853841649873,0.06348203656632734,97.74498228330894,0.03665547152736792,12.29459549791266,0.008284573401445172,32.60698644824963,0.014282063472322193,32.274913224936206,0.0032868966051324833,14.659830128409517,0.007368151981733462
5,3,vlm_total,290.216444,1595,59.73429014587471,0.13430219688034128,95.04481372530358,0.04425543509175611,12.486306055076604,0.02256597148575068,32.13073813970376,0.06356169810970158,31.833291517416566,0.009505936197054865,15.90428030673548,0.030442430753510052
5,3,action,57.8837,4695,6.243036657988346,0.014868607224486574,69.77775964563426,0.375096512489705,7.033266480891857,0.019732411715215115,37.08269186316701,0.22277121193013016,37.75657729205286,0.1564455105668756,22.746460195184483,0.12752899348175717
5,4,vlm_embed,56.012544,1398,37.68979037981207,0.625604810950918,84.7785238963615,0.11343434070766989,12.945949464462817,0.09757585729368046,30.965191225736863,0.28099723519074615,31.30652535617736,0.0664241209968992,21.779455830465405,0.14628824928930229
