batch_size,stage,configurations,sampled_kernel_time_coverage_pct,reference_kernel_ms_per_call,kernel_ms,sm_pct,tensor_pct,dram_pct,dram_gbps,l2_pct,l2_hit_pct,occupancy_pct,theoretical_occupancy_pct,registers_per_thread,shared_bytes_per_block,replay_passes,l2_gbps,l1_hit_pct,active_warps_per_scheduler,eligible_warps_per_scheduler,issued_warps_per_scheduler,no_eligible_pct,issue_active_pct,warp_cycles_barrier,warp_cycles_branch_resolving,warp_cycles_dispatch_stall,warp_cycles_drain,warp_cycles_imc_miss,warp_cycles_lg_throttle,warp_cycles_long_scoreboard,warp_cycles_math_pipe_throttle,warp_cycles_membar,warp_cycles_mio_throttle,warp_cycles_misc,warp_cycles_no_instruction,warp_cycles_not_selected,warp_cycles_selected,warp_cycles_short_scoreboard,warp_cycles_sleeping,warp_cycles_tex_throttle,warp_cycles_wait
1,action,28,68.87287098277588,34.6695058,0.02861765544685618,6.9620179513394085,1.8561925776588917,66.22478931650727,482.1153389484135,26.092121905190595,49.192767352228536,54.24024156181511,79.67382665599682,38.76282697830344,12906.08112437434,17.0,542.5092520274253,5.13479609363627,6.604291366039804,0.15192231091331204,0.09789733443298411,90.01101348237138,9.988986517628613,0.5292512505505095,0.17936959811849323,0.16625300288333758,11.130215114580505,4.858075018917087,5.137534252281315,105.34398951157061,0.1574934098222439,0.0,6.050778176428866,0.0039303911519127915,0.571926326030397,0.3628532269232902,1.000233060601182,5.856042133884225,0.0,0.0,1.6019339135745865
1,unattributed,3,69.4081942336874,0.021088000000000003,0.0035214306952339306,2.320841714035855,0.0,21.7536401399213,157.21143115647942,17.41884127678181,71.30839965019676,21.693754919108002,100.00000000000001,16.0,1024.0,17.0,470.4026999060675,32.593749453432444,2.7158165719282903,0.04907520769567118,0.03545255793616091,96.19448841276781,3.805511587232182,0.0,0.2816703104503717,0.10379864451246175,0.9505192391779625,20.355855924792305,1.0801541320507215,44.520143200699614,0.1295168342807171,0.0,0.017282466112811545,0.033845649322256234,1.5822201574114558,0.2539505902929602,1.0,0.3264407520769567,0.0,0.0,2.0135986007870574
1,vlm_embed,20,82.25187498064729,14.8719535,0.024354852434251863,27.893055552617103,23.818988809414193,51.56092827954828,375.1587597320496,35.61974712765476,65.43955226256767,28.039226906768054,45.61868706881428,139.53789512307935,41405.526077852235,17.0,917.1161575960855,7.372992970155163,3.4321276319091516,0.18945451085286968,0.1266933062510743,87.3354662110663,12.664533788933687,0.3625654219151951,0.1344686192571918,0.13259555779807705,6.240956498400659,2.521062518116756,6.862413329906822,46.53547045191383,1.8435349709607893,0.0,2.5497212423884696,0.0032264908337411697,0.32536369256729925,0.38401330178819465,1.0,2.059365719191444,0.0,0.0,2.2030096420257426
1,vlm_mixed,12,100.0,0.09872070000000001,0.026184427590160927,27.456621144299014,23.378140319102272,43.70103073620831,317.85005189047854,42.86802077983644,88.092364306574,28.752139926074268,60.571109655826994,86.78180766546426,17852.53752860342,16.999999999999996,1165.3369446848308,11.573106916786449,3.5695040857692457,0.16044981447659915,0.13449656455029188,86.7172836396014,13.282716360398577,0.8110095147218364,0.2812083990490343,0.16025594429537066,7.300736370386351,3.241733881546625,0.2457506885587319,18.04341278982017,1.166317378219563,0.0,0.48836916675023573,0.009404866456579014,0.5670480557775622,0.20247484063625965,1.0,2.8476555778068837,0.0,0.0,1.5080174269428799
1,vlm_prefill,19,69.25701533142897,51.0450331,0.437769764549319,56.01457497163464,52.981861885324555,57.834782863143396,421.4641380721997,60.00480612892192,75.03927751132811,36.2420521286013,40.88032002160406,162.48400181777313,43381.14747150695,17.000000000000004,1501.964081403613,3.963088235369827,4.361033120807214,0.16811770138731477,0.1355549499649618,86.37465887389332,13.625341126106699,0.3837043816800385,0.08758888018562794,0.07217783055628932,8.92347920685221,0.2964274916473248,4.572866996795996,57.22858383517951,3.1696137786515437,0.0,4.9844142310632735,0.0028711560342846933,0.10154722143924555,0.2040634282926766,1.0,4.942463276739169,0.0,0.0,2.0100102632458103
5,action,41,85.1866533940665,51.0783613,0.02549283136507618,10.986368796311218,6.705679347726539,64.74234522516167,471.12148777351024,30.031654698700613,50.96382521061469,46.60831263514421,68.66135065476477,60.46562333527041,14810.393314943074,17.0,667.0781387923784,5.5936654217166195,5.637235470924668,0.14582342905339013,0.10279509455456079,89.69816149821484,10.301838501785165,0.5245303363651398,0.1645617931972733,0.1748270974390284,10.933959024600384,2.927601330320625,4.688527536320336,97.68904469478503,0.6514378211936857,0.0,5.228034004355483,0.0050145648965289,0.425162371338266,0.3717529549114679,0.9999935737648658,5.493425484381799,0.0,0.0,1.6113282126178192
5,unattributed,3,73.9854330525434,0.0601636,0.009020464222248682,5.808162485425377,0.0,68.5289396863339,496.97484452642937,38.26245345668501,67.6546917593564,65.39360264466227,100.0,16.0,1024.0,17.0,1025.7395447831082,36.80190255277755,8.078409585665085,0.1710302545588523,0.07363193993570318,92.79096283499169,7.209037165008324,0.0,0.21906169755326055,0.24569164028819002,5.10552031685624,7.501716446914673,4.935823176964569,82.31940241236691,0.814947149439593,0.0,0.9853188893856305,0.013668559027504757,0.790450661951865,1.3325095310734338,1.0,1.4576135809652613,0.0,0.0,1.8315036742653155
5,vlm_embed,34,95.88170554451112,52.183663,0.08600846179251995,49.941179011072094,43.97310368924986,47.56540021966925,346.3923758648949,57.645219308399554,79.51759661193641,30.610488739827904,40.343627543528335,158.28411366432786,25034.811193211804,16.999999999999996,1513.4284074379934,9.261786713291109,3.713215643558606,0.25595234010539764,0.17019383781811678,82.94550288607265,17.054497113927358,1.106707192807177,0.05258043783438033,0.08774035828388714,1.9375101237621712,0.7920861610165293,2.357109191156075,19.948205457694392,2.990032182318782,0.0,1.5092257815239525,0.0014110547823638336,0.1197285292023231,0.42978821549600066,1.0004100249367307,1.2920446761525228,0.0,0.0,1.877762336640974
5,vlm_prefill,29,99.302948388901,227.4169767,1.653119336687901,69.15229145799123,66.32880338076713,49.62108232749792,361.69039862823075,59.867632856278064,79.97196210854537,32.22227725806666,36.09716477892439,170.78521214706188,54090.214297077415,17.0,1573.130282692798,5.867651339178537,3.874588442175867,0.17952696521702308,0.1206173939712812,87.89330426114151,12.10669573885849,1.2843847402059205,0.0536680771428951,0.028804353194550398,2.4277992304164937,0.09782233872477895,5.075220793498388,27.665584372420632,7.544914498413584,0.0020800515913255305,4.25947315382292,0.0005957409587242162,0.04907508664757668,0.5312353685119129,1.0,1.601846028736002,0.0,0.0,2.436875752628296
